id,tool_id,D,d_1_,d_2_,l_,L,z,morse_taper,execution,fi_,mat_,group,D_1,d_,h_,l_1_,l_2_,r_,l_0_,reamer_type,fi_1_,gamma_,lambda_,reamer_taper,d_2_additional,created_at,updated_at
711,13955,46.0,19.0,32.0,45.0,25.0,10,,4,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
712,13956,48.0,19.0,32.0,45.0,25.0,10,,4,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
713,13957,50.0,19.0,32.0,45.0,25.0,10,,4,5.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
714,13958,32.0,13.0,21.0,36.0,22.0,6,,4,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
715,13959,34.0,13.0,21.0,36.0,22.0,6,,4,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
716,13960,35.0,13.0,21.0,36.0,22.0,6,,4,15.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
717,13961,36.0,16.0,27.0,40.0,22.0,8,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
718,13962,38.0,16.0,27.0,40.0,22.0,8,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
719,13963,40.0,16.0,27.0,40.0,22.0,8,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
720,13964,42.0,16.0,27.0,40.0,22.0,10,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
721,13965,44.0,16.0,27.0,40.0,22.0,10,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
722,13966,45.0,16.0,27.0,40.0,22.0,10,,4,15.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
723,13967,46.0,19.0,32.0,45.0,25.0,10,,4,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
724,13968,48.0,19.0,32.0,45.0,25.0,10,,4,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
725,13969,50.0,19.0,32.0,45.0,25.0,10,,4,15.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
726,13970,32.0,13.0,21.0,36.0,22.0,6,,4,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
727,13971,34.0,13.0,21.0,36.0,22.0,6,,4,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
728,13972,35.0,13.0,21.0,36.0,22.0,6,,4,45.0,4,Тип 2,,,,45.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
729,13973,36.0,16.0,27.0,40.0,22.0,8,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
730,13974,38.0,16.0,27.0,40.0,22.0,8,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
731,13975,40.0,16.0,27.0,40.0,22.0,8,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
732,13976,42.0,16.0,27.0,40.0,22.0,10,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
733,13977,44.0,16.0,27.0,40.0,22.0,10,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
734,13978,45.0,16.0,27.0,40.0,22.0,10,,4,45.0,4,Тип 2,,,,50.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
735,13979,46.0,19.0,32.0,45.0,25.0,10,,4,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
736,13980,48.0,19.0,32.0,45.0,25.0,10,,4,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
737,13981,50.0,19.0,32.0,45.0,25.0,10,,4,45.0,4,Тип 2,,,,56.0,,0.2,,Цилиндрическая,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
738,13982,38.0,28.0,,90.0,160.0,9,,Чистовая,3.0,,,39.5,30.5,,,,0.2,75.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
739,13983,55.0,40.0,,120.0,200.0,11,,Чистовая,3.0,,,57.0,45.0,,,,0.2,100.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
740,13984,75.0,50.0,,150.0,250.0,13,,Чистовая,3.0,,,77.5,62.5,,,,0.2,125.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
741,13985,95.0,71.0,,180.0,300.0,15,,Чистовая,3.0,,,98.0,80.0,,,,0.2,150.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
742,13986,80.0,56.0,,210.0,330.0,15,,Чистовая,3.0,,,83.0,62.0,,,,0.2,180.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
743,13987,100.0,71.0,,260.0,385.0,16,,Чистовая,3.0,,,103.5,77.5,,,,0.2,225.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
744,13988,18.0,12.5,,60.0,100.0,7,,Чистовая,4.0,,,20.857,12.286,,,,0.2,40.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
745,13989,22.0,16.0,,65.0,120.0,9,,Чистовая,4.0,,,24.857,15.571,,,,0.2,45.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
746,13990,28.0,20.0,,80.0,140.0,9,,Чистовая,4.0,,,31.571,20.143,,,,0.2,55.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
747,13991,35.0,25.0,,85.0,150.0,9,,Чистовая,4.0,,,38.286,26.143,,,,0.2,62.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
748,13992,45.0,31.5,,100.0,170.0,11,,Чистовая,4.0,,,48.571,34.286,,,,0.2,75.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
749,13993,55.0,40.0,,120.0,200.0,11,,Чистовая,4.0,,,59.286,42.143,,,,0.2,90.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
750,13994,65.0,45.0,,145.0,240.0,13,,Чистовая,4.0,,,69.714,49.0,,,,0.2,112.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
751,13995,80.0,56.0,,220.0,340.0,15,,Чистовая,4.0,,,85.714,54.286,,,,0.2,180.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
752,13996,100.0,71.0,,265.0,390.0,15,,Чистовая,4.0,,,106.429,68.571,,,,0.2,220.0,Конусная,0.0,0.0,0.0,,,2025-06-22 16:29:29.580551+00:00,2025-06-22 16:29:29.580551+00:00
